x,y,z
0.17632, 0.132113, -1.15312
0.177636, 0.130518, -1.15584
0.178965, 0.128914, -1.15855
0.180309, 0.1273, -1.16126
0.181667, 0.125676, -1.16397
0.18304, 0.124043, -1.16667
0.184427, 0.122399, -1.16937
0.185828, 0.120746, -1.17206
0.187244, 0.119084, -1.17475
0.188674, 0.117411, -1.17744
0.190119, 0.115729, -1.18012
0.191579, 0.114036, -1.1828
0.193053, 0.112334, -1.18547
0.194542, 0.110622, -1.18814
0.196045, 0.1089, -1.1908
0.197564, 0.107168, -1.19346
0.199097, 0.105426, -1.19611
0.200645, 0.103674, -1.19876
0.202209, 0.101912, -1.2014
0.203787, 0.10014, -1.20403
0.20538, 0.0983577, -1.20666
0.206988, 0.0965653, -1.20929
0.208611, 0.0947629, -1.21191
0.21025, 0.0929502, -1.21452
0.211903, 0.0911274, -1.21713
0.213572, 0.0892944, -1.21973
0.215256, 0.0874512, -1.22232
0.216956, 0.0855977, -1.22491
0.218671, 0.0837339, -1.22749
0.220401, 0.0818598, -1.23006
0.222147, 0.0799754, -1.23263
0.223908, 0.0780807, -1.23519
0.225685, 0.0761756, -1.23774
0.227478, 0.0742601, -1.24028
0.229286, 0.0723342, -1.24282
0.23111, 0.0703978, -1.24535
0.232949, 0.0684511, -1.24787
0.234805, 0.0664938, -1.25038
0.236676, 0.0645261, -1.25289
0.238563, 0.0625478, -1.25538
0.240466, 0.0605591, -1.25787
0.242386, 0.0585597, -1.26035
0.244321, 0.0565499, -1.26282
0.246272, 0.0545294, -1.26528
0.248239, 0.0524983, -1.26773
0.250223, 0.0504566, -1.27018
0.252222, 0.0484043, -1.27261
0.254238, 0.0463414, -1.27503
0.256271, 0.0442677, -1.27744
0.258319, 0.0421834, -1.27985
0.260384, 0.0400884, -1.28224
0.262466, 0.0379827, -1.28462
0.264564, 0.0358663, -1.28699
0.266678, 0.0337391, -1.28935
0.268809, 0.0316012, -1.2917
0.270957, 0.0294526, -1.29404
0.273121, 0.0272931, -1.29636
0.275302, 0.0251229, -1.29868
0.2775, 0.022942, -1.30098
0.279715, 0.0207502, -1.30327
0.281946, 0.0185476, -1.30555
0.284194, 0.0163343, -1.30781
0.286459, 0.0141101, -1.31006
0.288742, 0.0118751, -1.3123
0.291041, 0.00962936, -1.31453
0.293357, 0.00737276, -1.31674
0.29569, 0.00510534, -1.31894
0.29804, 0.00282711, -1.32112
0.300408, 0.000538075, -1.32329
0.302792, -0.00176177, -1.32545
0.305194, -0.00407243, -1.32759
0.307613, -0.00639388, -1.32972
0.310049, -0.00872612, -1.33183
0.312503, -0.0110691, -1.33392
0.314974, -0.0134229, -1.336
0.317462, -0.0157875, -1.33806
0.319968, -0.0181628, -1.34011
0.322491, -0.0205489, -1.34214
0.325032, -0.0229456, -1.34415
0.32759, -0.0253531, -1.34615
0.330165, -0.0277712, -1.34813
0.332758, -0.0302, -1.35009
0.335369, -0.0326394, -1.35203
0.337997, -0.0350895, -1.35396
0.340642, -0.0375501, -1.35587
0.343306, -0.0400213, -1.35775
0.345986, -0.0425029, -1.35962
0.348685, -0.0449951, -1.36147
0.351401, -0.0474977, -1.3633
0.354134, -0.0500107, -1.36511
0.356886, -0.0525341, -1.3669
0.359654, -0.0550678, -1.36866
0.362441, -0.0576118, -1.37041
0.365245, -0.060166, -1.37214
0.368067, -0.0627304, -1.37384
0.370906, -0.0653049, -1.37552
0.373763, -0.0678895, -1.37718
0.376637, -0.070484, -1.37881
0.379529, -0.0730885, -1.38043
0.382439, -0.0757029, -1.38201
0.385366, -0.078327, -1.38358
0.388311, -0.0809608, -1.38512
0.391273, -0.0836043, -1.38663
0.394252, -0.0862574, -1.38813
0.397249, -0.0889199, -1.38959
0.400263, -0.0915918, -1.39103
0.403294, -0.094273, -1.39244
0.406343, -0.0969633, -1.39383
0.409409, -0.0996628, -1.39519
0.412492, -0.102371, -1.39652
0.415592, -0.105088, -1.39782
0.418709, -0.107814, -1.3991
0.421843, -0.110549, -1.40035
0.424994, -0.113292, -1.40156
0.428162, -0.116044, -1.40275
0.431346, -0.118803, -1.40391
0.434547, -0.121571, -1.40504
0.437765, -0.124347, -1.40613
0.440998, -0.127131, -1.4072
0.444248, -0.129922, -1.40823
0.447515, -0.13272, -1.40923
0.450797, -0.135526, -1.4102
0.454095, -0.138339, -1.41114
0.457409, -0.141159, -1.41204
0.460738, -0.143986, -1.41291
0.464083, -0.146819, -1.41374
0.467443, -0.149658, -1.41454
0.470819, -0.152504, -1.4153
0.474209, -0.155356, -1.41602
0.477614, -0.158213, -1.41671
0.481033, -0.161075, -1.41737
0.484467, -0.163943, -1.41798
0.487915, -0.166816, -1.41856
0.491377, -0.169693, -1.41909
0.494852, -0.172575, -1.41959
0.498341, -0.175461, -1.42005
0.501844, -0.178351, -1.42047
0.505359, -0.181244, -1.42085
0.508887, -0.184141, -1.42119
0.512427, -0.187041, -1.42149
0.515979, -0.189943, -1.42174
0.519543, -0.192847, -1.42195
0.523118, -0.195754, -1.42212
0.526705, -0.198662, -1.42225
0.530302, -0.201571, -1.42233
0.53391, -0.204482, -1.42236
0.537527, -0.207392, -1.42235
0.541155, -0.210303, -1.4223
0.544791, -0.213214, -1.4222
0.548437, -0.216124, -1.42205
0.552091, -0.219033, -1.42186
0.555753, -0.22194, -1.42162
0.559423, -0.224845, -1.42133
0.5631, -0.227748, -1.42099
0.566783, -0.230648, -1.4206
0.570473, -0.233545, -1.42016
0.574168, -0.236437, -1.41968
0.577868, -0.239326, -1.41914
0.581573, -0.242209, -1.41856
0.585282, -0.245088, -1.41792
0.588995, -0.24796, -1.41723
0.592711, -0.250826, -1.41649
0.596429, -0.253685, -1.41569
0.600148, -0.256536, -1.41484
0.603869, -0.259379, -1.41394
0.60759, -0.262214, -1.41299
0.611311, -0.265039, -1.41198
0.615032, -0.267855, -1.41092
0.618751, -0.27066, -1.40981
0.622467, -0.273454, -1.40864
0.626181, -0.276236, -1.40741
0.629891, -0.279006, -1.40613
0.633597, -0.281763, -1.4048
0.637298, -0.284506, -1.40341
0.640993, -0.287236, -1.40196
0.644681, -0.28995, -1.40046
0.648362, -0.292648, -1.3989
0.652035, -0.29533, -1.39729
0.655699, -0.297996, -1.39562
0.659353, -0.300643, -1.39389
0.662996, -0.303273, -1.39211
0.666628, -0.305883, -1.39027
0.670248, -0.308473, -1.38837
0.673854, -0.311044, -1.38642
0.677447, -0.313592, -1.38442
0.681024, -0.31612, -1.38235
0.684586, -0.318624, -1.38023
0.688131, -0.321106, -1.37806
0.691659, -0.323563, -1.37583
0.695168, -0.325996, -1.37354
0.698658, -0.328403, -1.3712
0.702128, -0.330785, -1.36881
0.705577, -0.333139, -1.36636
0.709004, -0.335467, -1.36386
0.712408, -0.337766, -1.3613
0.715788, -0.340036, -1.35869
0.719144, -0.342277, -1.35603
0.722474, -0.344489, -1.35331
0.725778, -0.346669, -1.35055
0.729055, -0.348818, -1.34773
0.732304, -0.350935, -1.34486
0.735523, -0.353019, -1.34195
0.738713, -0.355071, -1.33898
0.741872, -0.357088, -1.33597
0.745, -0.359071, -1.3329
0.748096, -0.36102, -1.3298
0.751158, -0.362933, -1.32664
0.754187, -0.36481, -1.32344
0.757181, -0.36665, -1.3202
0.76014, -0.368454, -1.31691
0.763063, -0.37022, -1.31358
0.765949, -0.371949, -1.31021
0.768798, -0.373639, -1.30679
0.771608, -0.37529, -1.30334
0.77438, -0.376903, -1.29985
0.777113, -0.378476, -1.29632
0.779805, -0.380009, -1.29276
0.782457, -0.381502, -1.28915
0.785068, -0.382955, -1.28552
0.787637, -0.384367, -1.28185
0.790164, -0.385738, -1.27815
0.792649, -0.387068, -1.27442
0.79509, -0.388357, -1.27065
0.797488, -0.389604, -1.26686
0.799842, -0.39081, -1.26304
0.802151, -0.391973, -1.2592
0.804416, -0.393095, -1.25532
0.806636, -0.394175, -1.25143
0.808811, -0.395212, -1.24751
0.81094, -0.396208, -1.24357
0.813023, -0.397161, -1.23961
0.81506, -0.398072, -1.23562
0.817051, -0.398941, -1.23162
0.818996, -0.399767, -1.22761
0.820894, -0.400552, -1.22357
0.822745, -0.401295, -1.21953
0.82455, -0.401995, -1.21546
0.826308, -0.402654, -1.21139
0.828019, -0.403271, -1.2073
0.829683, -0.403847, -1.20321
0.8313, -0.404381, -1.1991
0.83287, -0.404875, -1.19499
0.834394, -0.405327, -1.19087
0.835871, -0.405738, -1.18674
0.837301, -0.40611, -1.18261
0.838685, -0.40644, -1.17848
0.840022, -0.406731, -1.17434
0.841313, -0.406983, -1.1702
0.842558, -0.407194, -1.16606
0.843757, -0.407367, -1.16192
0.84491, -0.407501, -1.15778
0.846018, -0.407597, -1.15364
0.84708, -0.407654, -1.14951
0.848098, -0.407674, -1.14538
0.84907, -0.407656, -1.14125
0.849999, -0.407601, -1.13713
0.850883, -0.407509, -1.13302
0.851723, -0.407382, -1.12892
0.85252, -0.407218, -1.12482
0.853274, -0.407019, -1.12073
0.853984, -0.406784, -1.11666
0.854652, -0.406515, -1.11259
0.855278, -0.406212, -1.10853
0.855862, -0.405875, -1.10449
0.856405, -0.405504, -1.10046
0.856907, -0.4051, -1.09644
0.857368, -0.404664, -1.09244
0.857789, -0.404196, -1.08845
0.858169, -0.403695, -1.08448
0.858511, -0.403163, -1.08053
0.858813, -0.402601, -1.07659
0.859077, -0.402008, -1.07266
0.859302, -0.401385, -1.06876
0.85949, -0.400732, -1.06487
0.85964, -0.40005, -1.06101
0.859754, -0.399339, -1.05716
0.859831, -0.3986, -1.05333
0.859871, -0.397833, -1.04952
0.859876, -0.397038, -1.04573
0.859846, -0.396217, -1.04197
0.859782, -0.395368, -1.03822
0.859682, -0.394494, -1.0345
0.859549, -0.393594, -1.0308
0.859383, -0.392668, -1.02712
0.859183, -0.391718, -1.02347
0.858951, -0.390743, -1.01984
0.858687, -0.389743, -1.01623
0.858391, -0.38872, -1.01265
0.858063, -0.387674, -1.00909
0.857705, -0.386605, -1.00555
0.857316, -0.385513, -1.00204
0.856898, -0.384399, -0.998559
0.856449, -0.383263, -0.9951
0.855972, -0.382106, -0.991667
0.855466, -0.380928, -0.988259
0.854931, -0.37973, -0.984878
0.854369, -0.378511, -0.981523
0.853779, -0.377272, -0.978194
0.853162, -0.376013, -0.974892
0.852518, -0.374736, -0.971617
0.851848, -0.37344, -0.968369
0.851152, -0.372125, -0.965148
0.85043, -0.370792, -0.961954
0.849684, -0.369442, -0.958787
0.848912, -0.368074, -0.955649
0.848117, -0.366689, -0.952537
0.847297, -0.365287, -0.949454
0.846454, -0.363869, -0.946398
0.845587, -0.362434, -0.943371
0.844698, -0.360984, -0.940371
0.843786, -0.359519, -0.9374
0.842852, -0.358038, -0.934456
0.841897, -0.356543, -0.931542
0.84092, -0.355033, -0.928655
0.839921, -0.353508, -0.925797
0.838903, -0.35197, -0.922967
0.837863, -0.350418, -0.920165
0.836804, -0.348853, -0.917392
0.835725, -0.347274, -0.914648
0.834627, -0.345683, -0.911932
0.833509, -0.344079, -0.909245
0.832373, -0.342463, -0.906587
0.831218, -0.340835, -0.903957
0.830046, -0.339195, -0.901355
0.828855, -0.337544, -0.898783
0.827647, -0.335881, -0.896238
0.826422, -0.334208, -0.893723
0.82518, -0.332523, -0.891236
0.823921, -0.330828, -0.888778
0.822646, -0.329123, -0.886348
0.821356, -0.327408, -0.883947
0.820049, -0.325683, -0.881575
0.818727, -0.323949, -0.87923
0.817389, -0.322205, -0.876915
0.816037, -0.320452, -0.874628
0.81467, -0.31869, -0.872369
0.813289, -0.31692, -0.870139
0.811894, -0.31514, -0.867937
0.810485, -0.313353, -0.865763
0.809062, -0.311558, -0.863618
0.807626, -0.309755, -0.861501
0.806177, -0.307944, -0.859412
0.804715, -0.306125, -0.857351
0.80324, -0.3043, -0.855318
0.801753, -0.302467, -0.853313
0.800254, -0.300627, -0.851337
0.798743, -0.298781, -0.849388
0.79722, -0.296928, -0.847467
0.795686, -0.295069, -0.845573
0.794141, -0.293204, -0.843708
0.792584, -0.291332, -0.84187
0.791017, -0.289455, -0.840059
0.78944, -0.287572, -0.838277
0.787852, -0.285684, -0.836521
0.786253, -0.28379, -0.834793
0.784645, -0.281891, -0.833093
0.783027, -0.279987, -0.831419
0.7814, -0.278079, -0.829773
0.779763, -0.276165, -0.828154
0.778117, -0.274247, -0.826562
0.776462, -0.272325, -0.824997
0.774799, -0.270398, -0.823459
0.773126, -0.268467, -0.821947
0.771446, -0.266533, -0.820462
0.769757, -0.264594, -0.819004
0.76806, -0.262652, -0.817573
0.766355, -0.260706, -0.816168
0.764643, -0.258757, -0.814789
0.762923, -0.256805, -0.813437
0.761196, -0.254849, -0.812111
0.759461, -0.252891, -0.810811
0.75772, -0.250929, -0.809538
0.755971, -0.248965, -0.80829
0.754217, -0.246998, -0.807068
0.752455, -0.245028, -0.805872
0.750687, -0.243057, -0.804702
0.748913, -0.241083, -0.803558
0.747133, -0.239106, -0.802439
0.745347, -0.237128, -0.801346
0.743555, -0.235148, -0.800278
0.741758, -0.233166, -0.799236
0.739955, -0.231182, -0.798219
0.738147, -0.229197, -0.797227
0.736334, -0.22721, -0.79626
0.734515, -0.225222, -0.795318
0.732692, -0.223232, -0.794402
0.730864, -0.221241, -0.79351
0.729032, -0.21925, -0.792642
0.727195, -0.217257, -0.7918
0.725353, -0.215263, -0.790982
0.723507, -0.213269, -0.790189
0.721658, -0.211274, -0.78942
0.719804, -0.209278, -0.788676
0.717946, -0.207282, -0.787956
0.716085, -0.205285, -0.78726
0.71422, -0.203288, -0.786588
0.712352, -0.201291, -0.785941
0.71048, -0.199294, -0.785317
0.708605, -0.197297, -0.784717
0.706727, -0.1953, -0.784141
0.704845, -0.193303, -0.783589
0.702961, -0.191306, -0.78306
0.701075, -0.189309, -0.782555
0.699185, -0.187313, -0.782074
0.697293, -0.185317, -0.781615
0.695398, -0.183322, -0.781181
0.693501, -0.181328, -0.780769
0.691602, -0.179334, -0.780381
0.689701, -0.177341, -0.780015
0.687798, -0.175349, -0.779673
0.685893, -0.173358, -0.779354
0.683985, -0.171367, -0.779057
0.682077, -0.169378, -0.778783
0.680166, -0.16739, -0.778532
0.678254, -0.165404, -0.778304
0.676341, -0.163418, -0.778098
0.674426, -0.161435, -0.777915
0.67251, -0.159452, -0.777754
0.670593, -0.157471, -0.777615
0.668675, -0.155492, -0.777498
0.666755, -0.153514, -0.777404
0.664835, -0.151538, -0.777332
0.662914, -0.149564, -0.777282
0.660993, -0.147592, -0.777253
0.659071, -0.145621, -0.777247
0.657148, -0.143653, -0.777262
0.655225, -0.141687, -0.777299
0.653301, -0.139722, -0.777358
0.651377, -0.13776, -0.777438
0.649453, -0.135801, -0.77754
0.647529, -0.133843, -0.777663
0.645605, -0.131888, -0.777808
0.643681, -0.129936, -0.777973
0.641757, -0.127985, -0.77816
0.639833, -0.126038, -0.778369
0.63791, -0.124093, -0.778598
0.635987, -0.122151, -0.778848
0.634064, -0.120211, -0.779119
0.632142, -0.118274, -0.779411
0.630221, -0.116341, -0.779724
0.6283, -0.11441, -0.780057
0.62638, -0.112482, -0.780411
0.624461, -0.110557, -0.780786
0.622543, -0.108635, -0.781181
0.620625, -0.106716, -0.781596
0.618709, -0.1048, -0.782032
0.616794, -0.102888, -0.782488
0.61488, -0.100979, -0.782965
0.612967, -0.099073, -0.783461
0.611056, -0.0971706, -0.783978
0.609146, -0.0952717, -0.784515
0.607237, -0.0933763, -0.785071
0.60533, -0.0914844, -0.785648
0.603425, -0.0895961, -0.786244
0.601521, -0.0877115, -0.78686
0.599619, -0.0858306, -0.787496
0.597719, -0.0839534, -0.788151
0.59582, -0.0820801, -0.788826
0.593924, -0.0802106, -0.789521
0.592029, -0.078345, -0.790235
0.590137, -0.0764833, -0.790968
0.588246, -0.0746256, -0.791721
0.586358, -0.072772, -0.792493
0.584472, -0.0709224, -0.793284
0.582589, -0.0690771, -0.794094
0.580707, -0.0672358, -0.794923
0.578828, -0.0653989, -0.795771
0.576952, -0.0635662, -0.796638
0.575078, -0.0617378, -0.797525
0.573207, -0.0599138, -0.798429
0.571338, -0.0580942, -0.799353
0.569472, -0.0562791, -0.800295
0.567609, -0.0544685, -0.801256
0.565749, -0.0526624, -0.802236
0.563891, -0.050861, -0.803234
0.562037, -0.0490641, -0.80425
0.560186, -0.047272, -0.805285
0.558337, -0.0454846, -0.806338
0.556492, -0.043702, -0.807409
0.55465, -0.0419242, -0.808499
0.552811, -0.0401512, -0.809607
0.550975, -0.0383832, -0.810733
0.549143, -0.0366201, -0.811877
0.547314, -0.034862, -0.813038
0.545488, -0.0331089, -0.814218
0.543666, -0.031361, -0.815416
0.541848, -0.0296181, -0.816631
0.540033, -0.0278804, -0.817865
0.538222, -0.0261479, -0.819116
0.536414, -0.0244206, -0.820384
0.534611, -0.0226986, -0.82167
0.532811, -0.020982, -0.822974
0.531015, -0.0192707, -0.824295
0.529222, -0.0175648, -0.825634
0.527434, -0.0158644, -0.82699
0.52565, -0.0141695, -0.828363
0.52387, -0.0124801, -0.829753
0.522094, -0.0107963, -0.831161
0.520322, -0.00911811, -0.832586
0.518554, -0.00744557, -0.834028
0.516791, -0.00577872, -0.835487
0.515032, -0.00411761, -0.836963
0.513277, -0.00246228, -0.838455
0.511527, -0.000812763, -0.839965
0.509781, 0.000830898, -0.841492
0.50804, 0.00246866, -0.843035
0.506303, 0.00410049, -0.844595
0.504571, 0.00572634, -0.846171
0.502843, 0.00734618, -0.847765
0.501121, 0.00895996, -0.849374
0.499403, 0.0105677, -0.851001
0.497689, 0.0121692, -0.852643
0.495981, 0.0137646, -0.854303
0.494278, 0.0153538, -0.855978
0.492579, 0.0169367, -0.85767
0.490885, 0.0185133, -0.859378
0.489197, 0.0200836, -0.861102
0.487513, 0.0216475, -0.862842
0.485835, 0.023205, -0.864599
0.484162, 0.0247561, -0.866371
0.482494, 0.0263007, -0.868159
0.480831, 0.0278388, -0.869964
0.479174, 0.0293703, -0.871784
0.477522, 0.0308952, -0.87362
0.475875, 0.0324134, -0.875472
0.474234, 0.033925, -0.877339
0.472599, 0.0354299, -0.879223
0.470968, 0.036928, -0.881122
0.469344, 0.0384193, -0.883036
0.467725, 0.0399038, -0.884966
0.466112, 0.0413814, -0.886911
0.464504, 0.0428521, -0.888872
0.462903, 0.0443158, -0.890849
0.461307, 0.0457726, -0.89284
0.459717, 0.0472223, -0.894847
0.458133, 0.048665, -0.896869
0.456554, 0.0501005, -0.898906
0.454982, 0.051529, -0.900959
0.453416, 0.0529502, -0.903026
0.451856, 0.0543642, -0.905109
0.450302, 0.055771, -0.907206
0.448754, 0.0571705, -0.909319
0.447213, 0.0585626, -0.911446
0.445678, 0.0599474, -0.913588
0.444149, 0.0613247, -0.915745
0.442626, 0.0626946, -0.917917
0.44111, 0.064057, -0.920103
0.4396, 0.0654119, -0.922304
0.438097, 0.0667592, -0.92452
0.4366, 0.0680989, -0.92675
0.43511, 0.069431, -0.928994
0.433626, 0.0707554, -0.931253
0.432149, 0.0720721, -0.933527
0.430679, 0.073381, -0.935815
0.429216, 0.0746821, -0.938117
0.427759, 0.0759753, -0.940433
0.426309, 0.0772607, -0.942764
0.424867, 0.0785382, -0.945109
0.423431, 0.0798077, -0.947467
0.422002, 0.0810693, -0.94984
0.42058, 0.0823228, -0.952227
0.419165, 0.0835682, -0.954628
0.417757, 0.0848055, -0.957043
0.416356, 0.0860347, -0.959472
0.414963, 0.0872556, -0.961914
0.413577, 0.0884684, -0.96437
0.412198, 0.0896728, -0.96684
0.410826, 0.090869, -0.969324
0.409462, 0.0920568, -0.971821
0.408105, 0.0932362, -0.974332
0.406756, 0.0944072, -0.976856
0.405414, 0.0955697, -0.979394
0.40408, 0.0967238, -0.981945
0.402753, 0.0978692, -0.98451
0.401434, 0.0990061, -0.987088
0.400123, 0.100134, -0.989679
0.398819, 0.101254, -0.992283
0.397524, 0.102365, -0.994901
0.396236, 0.103467, -0.997532
0.394956, 0.10456, -1.00018
0.393683, 0.105645, -1.00283
0.392419, 0.10672, -1.0055
0.391163, 0.107787, -1.00819
0.389915, 0.108845, -1.01088
0.388675, 0.109894, -1.01359
0.387443, 0.110933, -1.01631
0.386219, 0.111964, -1.01904
0.385004, 0.112986, -1.02179
0.383797, 0.113998, -1.02455
0.382598, 0.115001, -1.02732
0.381407, 0.115995, -1.03011
0.380225, 0.11698, -1.0329
0.379052, 0.117955, -1.03571
0.377887, 0.118921, -1.03854
0.37673, 0.119878, -1.04137
0.375582, 0.120825, -1.04422
0.374443, 0.121762, -1.04707
0.373312, 0.122691, -1.04994
0.372191, 0.123609, -1.05283
0.371078, 0.124518, -1.05572
0.369973, 0.125417, -1.05863
0.368878, 0.126307, -1.06155
0.367792, 0.127187, -1.06448
0.366714, 0.128056, -1.06742
0.365646, 0.128917, -1.07038
0.364587, 0.129767, -1.07334
0.363537, 0.130607, -1.07632
0.362496, 0.131438, -1.07931
0.361464, 0.132258, -1.08231
0.360442, 0.133068, -1.08532
0.359429, 0.133869, -1.08835
0.358425, 0.134659, -1.09138
0.357431, 0.135439, -1.09443
0.356446, 0.136208, -1.09749
0.35547, 0.136968, -1.10056
0.354505, 0.137717, -1.10364
0.353549, 0.138455, -1.10673
0.352602, 0.139184, -1.10984
0.351665, 0.139902, -1.11295
0.350738, 0.140609, -1.11608
0.349821, 0.141306, -1.11921
0.348914, 0.141992, -1.12236
0.348016, 0.142668, -1.12552
0.347129, 0.143332, -1.12869
0.346251, 0.143987, -1.13186
0.345384, 0.14463, -1.13505
0.344527, 0.145263, -1.13826
0.34368, 0.145884, -1.14147
0.342843, 0.146495, -1.14469
0.342016, 0.147095, -1.14792
0.3412, 0.147684, -1.15116
0.340394, 0.148262, -1.15441
0.339599, 0.148828, -1.15768
0.338814, 0.149384, -1.16095
0.338039, 0.149928, -1.16423
0.337275, 0.150462, -1.16753
0.336522, 0.150983, -1.17083
0.335779, 0.151494, -1.17414
0.335048, 0.151993, -1.17747
0.334327, 0.152481, -1.1808
0.333616, 0.152957, -1.18414
0.332917, 0.153422, -1.18749
0.332229, 0.153875, -1.19086
0.331551, 0.154316, -1.19423
0.330885, 0.154746, -1.19761
0.33023, 0.155164, -1.201
0.329586, 0.155571, -1.2044
0.328953, 0.155965, -1.20781
0.328332, 0.156348, -1.21122
0.327722, 0.156719, -1.21465
0.327123, 0.157077, -1.21809
0.326536, 0.157424, -1.22153
0.32596, 0.157759, -1.22499
0.325396, 0.158081, -1.22845
0.324843, 0.158392, -1.23192
0.324302, 0.15869, -1.2354
0.323773, 0.158976, -1.23889
0.323255, 0.159249, -1.24239
0.32275, 0.15951, -1.2459
0.322256, 0.159759, -1.24941
0.321774, 0.159995, -1.25293
0.321305, 0.160219, -1.25647
0.320847, 0.16043, -1.26
0.320401, 0.160629, -1.26355
0.319968, 0.160815, -1.26711
0.319547, 0.160988, -1.27067
0.319138, 0.161148, -1.27424
0.318742, 0.161296, -1.27782
0.318358, 0.16143, -1.28141
0.317986, 0.161552, -1.28501
0.317627, 0.161661, -1.28861
0.317281, 0.161756, -1.29222
0.316947, 0.161839, -1.29584
0.316626, 0.161908, -1.29946
0.316318, 0.161965, -1.30309
0.316022, 0.162007, -1.30673
0.31574, 0.162037, -1.31038
0.31547, 0.162053, -1.31403
0.315214, 0.162056, -1.31769
0.31497, 0.162045, -1.32136
0.31474, 0.162021, -1.32503
0.314523, 0.161983, -1.32871
0.314319, 0.161932, -1.3324
0.314128, 0.161867, -1.33609
0.313951, 0.161788, -1.33979
0.313787, 0.161695, -1.3435
0.313637, 0.161589, -1.34721
0.313501, 0.161468, -1.35093
0.313378, 0.161334, -1.35465
0.313268, 0.161185, -1.35838
0.313173, 0.161023, -1.36212
0.313091, 0.160846, -1.36586
0.313024, 0.160655, -1.36961
0.31297, 0.16045, -1.37336
0.31293, 0.160231, -1.37712
0.312904, 0.159997, -1.38088
0.312893, 0.159749, -1.38465
0.312896, 0.159486, -1.38843
0.312913, 0.159209, -1.39221
0.312944, 0.158917, -1.39599
0.31299, 0.158611, -1.39978
0.31305, 0.15829, -1.40357
0.313125, 0.157954, -1.40737
0.313214, 0.157603, -1.41117
0.313318, 0.157238, -1.41498
0.313437, 0.156857, -1.41879
0.31357, 0.156462, -1.42261
0.313719, 0.156052, -1.42643
0.313882, 0.155626, -1.43025
0.314061, 0.155185, -1.43408
0.314254, 0.15473, -1.43791
0.314463, 0.154259, -1.44174
0.314687, 0.153772, -1.44558
0.314926, 0.15327, -1.44942
0.31518, 0.152753, -1.45326
0.31545, 0.152221, -1.45711
0.315735, 0.151672, -1.46096
0.316036, 0.151109, -1.46481
0.316353, 0.150529, -1.46867
0.316685, 0.149934, -1.47253
0.317033, 0.149323, -1.47639
0.317397, 0.148696, -1.48025
0.317776, 0.148054, -1.48411
0.318172, 0.147395, -1.48798
0.318583, 0.146721, -1.49185
0.319011, 0.14603, -1.49572
0.319455, 0.145324, -1.49959
0.319915, 0.144601, -1.50346
0.320391, 0.143862, -1.50734
0.320884, 0.143107, -1.51121
0.321393, 0.142335, -1.51509
0.321918, 0.141548, -1.51897
0.322461, 0.140743, -1.52285
0.323019, 0.139922, -1.52672
0.323595, 0.139085, -1.5306
0.324187, 0.138231, -1.53448
0.324796, 0.137361, -1.53836
0.325422, 0.136474, -1.54224
0.326065, 0.13557, -1.54612
0.326725, 0.134649, -1.55
0.327402, 0.133711, -1.55388
0.328096, 0.132757, -1.55776
0.328808, 0.131786, -1.56163
0.329537, 0.130797, -1.56551
0.330283, 0.129792, -1.56938
0.331046, 0.128769, -1.57325
0.331827, 0.12773, -1.57713
0.332626, 0.126673, -1.58099
0.333442, 0.125599, -1.58486
0.334276, 0.124507, -1.58873
0.335128, 0.123399, -1.59259
0.335998, 0.122273, -1.59645
0.336885, 0.121129, -1.60031
0.33779, 0.119968, -1.60416
0.338714, 0.11879, -1.60801
0.339655, 0.117593, -1.61186
0.340615, 0.11638, -1.61571
0.341593, 0.115148, -1.61955
0.342589, 0.113899, -1.62339
0.343604, 0.112633, -1.62722
0.344637, 0.111348, -1.63105
0.345688, 0.110046, -1.63487
0.346758, 0.108725, -1.63869
0.347846, 0.107387, -1.64251
0.348953, 0.106031, -1.64632
0.350079, 0.104657, -1.65012
0.351223, 0.103265, -1.65392
0.352387, 0.101855, -1.65772
0.353569, 0.100427, -1.6615
0.35477, 0.0989803, -1.66528
0.35599, 0.0975159, -1.66906
0.357229, 0.0960332, -1.67283
0.358487, 0.0945324, -1.67659
0.359765, 0.0930133, -1.68034
0.361061, 0.0914759, -1.68409
0.362377, 0.0899203, -1.68783
0.363712, 0.0883463, -1.69156
0.365066, 0.086754, -1.69528
0.36644, 0.0851433, -1.69899
0.367833, 0.0835142, -1.7027
0.369246, 0.0818668, -1.7064
0.370678, 0.0802009, -1.71008
0.37213, 0.0785165, -1.71376
0.373601, 0.0768137, -1.71743
0.375092, 0.0750924, -1.72109
0.376603, 0.0733527, -1.72474
0.378133, 0.0715944, -1.72837
0.379683, 0.0698177, -1.732
0.381253, 0.0680224, -1.73562
0.382843, 0.0662086, -1.73922
0.384452, 0.0643762, -1.74282
0.386082, 0.0625254, -1.7464
0.387731, 0.060656, -1.74997
0.389401, 0.0587681, -1.75352
0.39109, 0.0568617, -1.75707
0.392799, 0.0549367, -1.7606
0.394529, 0.0529933, -1.76412
0.396278, 0.0510314, -1.76762
0.398048, 0.0490509, -1.77111
0.399837, 0.047052, -1.77459
0.401647, 0.0450347, -1.77805
0.403477, 0.0429989, -1.7815
0.405327, 0.0409447, -1.78493
0.407197, 0.0388721, -1.78834
0.409087, 0.0367811, -1.79175
0.410997, 0.0346718, -1.79513
0.412927, 0.0325442, -1.7985
0.414878, 0.0303984, -1.80185
0.416849, 0.0282343, -1.80518
0.418839, 0.026052, -1.8085
