x,y,z
-1.31993, -2.66407, 2.03857
-1.32017, -2.66615, 2.04006
-1.3204, -2.66824, 2.04156
-1.32064, -2.67033, 2.04306
-1.32088, -2.67242, 2.04456
-1.32112, -2.6745, 2.04605
-1.32136, -2.67659, 2.04755
-1.3216, -2.67868, 2.04905
-1.32183, -2.68077, 2.05055
-1.32207, -2.68285, 2.05205
-1.32231, -2.68494, 2.05354
-1.32255, -2.68703, 2.05504
-1.32278, -2.68912, 2.05654
-1.32302, -2.69121, 2.05803
-1.32326, -2.6933, 2.05953
-1.32349, -2.69538, 2.06103
-1.32373, -2.69747, 2.06253
-1.32396, -2.69956, 2.06402
-1.3242, -2.70165, 2.06552
-1.32444, -2.70374, 2.06702
-1.32467, -2.70583, 2.06851
-1.32491, -2.70792, 2.07001
-1.32514, -2.71001, 2.07151
-1.32538, -2.7121, 2.07301
-1.32561, -2.71418, 2.0745
-1.32585, -2.71627, 2.076
-1.32608, -2.71836, 2.0775
-1.32632, -2.72045, 2.07899
-1.32655, -2.72254, 2.08049
-1.32679, -2.72463, 2.08199
-1.32702, -2.72672, 2.08348
-1.32725, -2.72881, 2.08498
-1.32749, -2.7309, 2.08647
-1.32772, -2.73299, 2.08797
-1.32795, -2.73508, 2.08947
-1.32819, -2.73717, 2.09096
-1.32842, -2.73926, 2.09246
-1.32865, -2.74135, 2.09396
-1.32888, -2.74344, 2.09545
-1.32912, -2.74553, 2.09695
-1.32935, -2.74762, 2.09844
-1.32958, -2.74971, 2.09994
-1.32981, -2.7518, 2.10143
-1.33004, -2.75389, 2.10293
-1.33028, -2.75598, 2.10443
-1.33051, -2.75807, 2.10592
-1.33074, -2.76016, 2.10742
-1.33097, -2.76225, 2.10891
-1.3312, -2.76434, 2.11041
-1.33143, -2.76643, 2.1119
-1.33166, -2.76852, 2.1134
-1.33189, -2.77061, 2.11489
-1.33212, -2.7727, 2.11639
-1.33235, -2.7748, 2.11788
-1.33258, -2.77689, 2.11938
-1.33281, -2.77898, 2.12087
-1.33304, -2.78107, 2.12237
-1.33327, -2.78316, 2.12386
-1.3335, -2.78525, 2.12536
-1.33373, -2.78734, 2.12685
-1.33395, -2.78943, 2.12835
-1.33418, -2.79152, 2.12984
-1.33441, -2.79361, 2.13134
-1.33464, -2.7957, 2.13283
-1.33487, -2.79779, 2.13432
-1.33509, -2.79988, 2.13582
-1.33532, -2.80197, 2.13731
-1.33555, -2.80406, 2.13881
-1.33578, -2.80615, 2.1403
-1.336, -2.80824, 2.14179
-1.33623, -2.81034, 2.14329
-1.33646, -2.81243, 2.14478
-1.33668, -2.81452, 2.14628
-1.33691, -2.81661, 2.14777
-1.33713, -2.8187, 2.14926
-1.33736, -2.82079, 2.15076
-1.33759, -2.82288, 2.15225
-1.33781, -2.82497, 2.15374
-1.33804, -2.82706, 2.15524
-1.33826, -2.82915, 2.15673
-1.33849, -2.83124, 2.15822
-1.33871, -2.83333, 2.15972
-1.33894, -2.83542, 2.16121
-1.33916, -2.83751, 2.1627
-1.33939, -2.8396, 2.16419
-1.33961, -2.84169, 2.16569
-1.33983, -2.84378, 2.16718
-1.34006, -2.84587, 2.16867
-1.34028, -2.84796, 2.17016
-1.3405, -2.85005, 2.17166
-1.34073, -2.85214, 2.17315
-1.34095, -2.85423, 2.17464
-1.34117, -2.85632, 2.17613
-1.3414, -2.85841, 2.17763
-1.34162, -2.8605, 2.17912
-1.34184, -2.86259, 2.18061
-1.34206, -2.86468, 2.1821
-1.34229, -2.86677, 2.18359
-1.34251, -2.86886, 2.18508
-1.34273, -2.87095, 2.18658
-1.34295, -2.87304, 2.18807
-1.34317, -2.87513, 2.18956
-1.34339, -2.87722, 2.19105
-1.34361, -2.87931, 2.19254
-1.34384, -2.88139, 2.19403
-1.34406, -2.88348, 2.19552
-1.34428, -2.88557, 2.19702
-1.3445, -2.88766, 2.19851
-1.34472, -2.88975, 2.2
-1.34494, -2.89184, 2.20149
-1.34516, -2.89393, 2.20298
-1.34538, -2.89602, 2.20447
-1.3456, -2.8981, 2.20596
-1.34582, -2.90019, 2.20745
-1.34604, -2.90228, 2.20894
-1.34625, -2.90437, 2.21043
-1.34647, -2.90646, 2.21192
-1.34669, -2.90855, 2.21341
-1.34691, -2.91063, 2.2149
-1.34713, -2.91272, 2.21639
-1.34735, -2.91481, 2.21788
-1.34757, -2.9169, 2.21937
-1.34778, -2.91899, 2.22086
-1.348, -2.92107, 2.22235
-1.34822, -2.92316, 2.22384
-1.34844, -2.92525, 2.22533
-1.34865, -2.92734, 2.22682
-1.34887, -2.92942, 2.22831
-1.34909, -2.93151, 2.2298
-1.34931, -2.9336, 2.23129
-1.34952, -2.93568, 2.23278
-1.34974, -2.93777, 2.23427
-1.34996, -2.93986, 2.23576
-1.35017, -2.94194, 2.23725
-1.35039, -2.94403, 2.23873
-1.35061, -2.94612, 2.24022
-1.35082, -2.9482, 2.24171
-1.35104, -2.95029, 2.2432
-1.35125, -2.95238, 2.24469
-1.35147, -2.95446, 2.24618
-1.35169, -2.95655, 2.24767
-1.3519, -2.95863, 2.24915
-1.35212, -2.96072, 2.25064
-1.35233, -2.9628, 2.25213
-1.35255, -2.96489, 2.25362
-1.35276, -2.96697, 2.25511
-1.35298, -2.96906, 2.2566
-1.35319, -2.97114, 2.25808
-1.35341, -2.97323, 2.25957
-1.35362, -2.97531, 2.26106
-1.35383, -2.9774, 2.26255
-1.35405, -2.97948, 2.26404
-1.35426, -2.98157, 2.26552
-1.35448, -2.98365, 2.26701
-1.35469, -2.98574, 2.2685
-1.3549, -2.98782, 2.26999
-1.35512, -2.9899, 2.27147
-1.35533, -2.99199, 2.27296
-1.35554, -2.99407, 2.27445
-1.35576, -2.99616, 2.27593
-1.35597, -2.99824, 2.27742
-1.35618, -3.00032, 2.27891
-1.3564, -3.00241, 2.2804
-1.35661, -3.00449, 2.28188
-1.35682, -3.00657, 2.28337
-1.35704, -3.00865, 2.28486
-1.35725, -3.01074, 2.28634
-1.35746, -3.01282, 2.28783
-1.35767, -3.0149, 2.28932
-1.35789, -3.01698, 2.2908
-1.3581, -3.01907, 2.29229
-1.35831, -3.02115, 2.29377
-1.35852, -3.02323, 2.29526
-1.35873, -3.02531, 2.29675
-1.35895, -3.02739, 2.29823
-1.35916, -3.02948, 2.29972
-1.35937, -3.03156, 2.30121
-1.35958, -3.03364, 2.30269
-1.35979, -3.03572, 2.30418
-1.36001, -3.0378, 2.30566
-1.36022, -3.03988, 2.30715
-1.36043, -3.04196, 2.30864
-1.36064, -3.04404, 2.31012
-1.36085, -3.04612, 2.31161
-1.36106, -3.0482, 2.31309
-1.36127, -3.05028, 2.31458
-1.36148, -3.05236, 2.31606
-1.3617, -3.05444, 2.31755
-1.36191, -3.05652, 2.31903
-1.36212, -3.0586, 2.32052
-1.36233, -3.06068, 2.32201
-1.36254, -3.06276, 2.32349
-1.36275, -3.06484, 2.32498
-1.36296, -3.06692, 2.32646
-1.36317, -3.069, 2.32795
-1.36338, -3.07108, 2.32943
-1.36359, -3.07316, 2.33092
-1.3638, -3.07524, 2.3324
-1.36401, -3.07731, 2.33389
-1.36422, -3.07939, 2.33537
-1.36443, -3.08147, 2.33686
-1.36464, -3.08355, 2.33834
-1.36485, -3.08563, 2.33983
-1.36506, -3.0877, 2.34131
-1.36527, -3.08978, 2.3428
-1.36548, -3.09186, 2.34428
-1.36569, -3.09394, 2.34577
-1.3659, -3.09601, 2.34725
-1.36611, -3.09809, 2.34873
-1.36632, -3.10017, 2.35022
-1.36653, -3.10225, 2.3517
-1.36674, -3.10432, 2.35319
-1.36695, -3.1064, 2.35467
-1.36716, -3.10848, 2.35616
-1.36737, -3.11055, 2.35764
-1.36758, -3.11263, 2.35913
-1.36779, -3.1147, 2.36061
-1.368, -3.11678, 2.36209
-1.36821, -3.11886, 2.36358
-1.36842, -3.12093, 2.36506
-1.36863, -3.12301, 2.36655
-1.36884, -3.12508, 2.36803
-1.36905, -3.12716, 2.36952
-1.36926, -3.12923, 2.371
-1.36947, -3.13131, 2.37248
-1.36968, -3.13338, 2.37397
-1.36989, -3.13546, 2.37545
-1.3701, -3.13753, 2.37694
-1.37031, -3.13961, 2.37842
-1.37052, -3.14168, 2.3799
-1.37073, -3.14376, 2.38139
-1.37094, -3.14583, 2.38287
-1.37115, -3.14791, 2.38436
-1.37136, -3.14998, 2.38584
-1.37157, -3.15205, 2.38732
-1.37178, -3.15413, 2.38881
-1.37199, -3.1562, 2.39029
-1.3722, -3.15827, 2.39178
-1.37241, -3.16035, 2.39326
-1.37262, -3.16242, 2.39474
-1.37283, -3.1645, 2.39623
-1.37304, -3.16657, 2.39771
-1.37325, -3.16864, 2.3992
-1.37346, -3.17071, 2.40068
-1.37367, -3.17279, 2.40216
-1.37388, -3.17486, 2.40365
-1.37409, -3.17693, 2.40513
-1.3743, -3.17901, 2.40661
-1.37451, -3.18108, 2.4081
-1.37472, -3.18315, 2.40958
-1.37493, -3.18522, 2.41107
-1.37514, -3.18729, 2.41255
-1.37535, -3.18937, 2.41403
-1.37556, -3.19144, 2.41552
-1.37577, -3.19351, 2.417
-1.37598, -3.19558, 2.41848
-1.3762, -3.19765, 2.41997
-1.37641, -3.19973, 2.42145
-1.37662, -3.2018, 2.42294
-1.37683, -3.20387, 2.42442
-1.37704, -3.20594, 2.4259
-1.37725, -3.20801, 2.42739
-1.37746, -3.21008, 2.42887
-1.37767, -3.21215, 2.43035
-1.37788, -3.21422, 2.43184
-1.37809, -3.2163, 2.43332
-1.3783, -3.21837, 2.43481
-1.37851, -3.22044, 2.43629
-1.37872, -3.22251, 2.43777
-1.37894, -3.22458, 2.43926
-1.37915, -3.22665, 2.44074
-1.37936, -3.22872, 2.44223
-1.37957, -3.23079, 2.44371
-1.37978, -3.23286, 2.44519
-1.37999, -3.23493, 2.44668
-1.3802, -3.237, 2.44816
-1.38042, -3.23907, 2.44965
-1.38063, -3.24114, 2.45113
-1.38084, -3.24321, 2.45261
-1.38105, -3.24528, 2.4541
-1.38126, -3.24735, 2.45558
-1.38147, -3.24942, 2.45707
-1.38169, -3.25149, 2.45855
-1.3819, -3.25356, 2.46003
-1.38211, -3.25563, 2.46152
-1.38232, -3.2577, 2.463
-1.38254, -3.25977, 2.46449
-1.38275, -3.26184, 2.46597
-1.38296, -3.2639, 2.46745
-1.38317, -3.26597, 2.46894
-1.38339, -3.26804, 2.47042
-1.3836, -3.27011, 2.47191
-1.38381, -3.27218, 2.47339
-1.38402, -3.27425, 2.47488
-1.38424, -3.27632, 2.47636
-1.38445, -3.27839, 2.47784
-1.38466, -3.28046, 2.47933
-1.38488, -3.28253, 2.48081
-1.38509, -3.28459, 2.4823
-1.3853, -3.28666, 2.48378
-1.38552, -3.28873, 2.48527
-1.38573, -3.2908, 2.48675
-1.38594, -3.29287, 2.48824
-1.38616, -3.29494, 2.48972
-1.38637, -3.29701, 2.49121
-1.38659, -3.29907, 2.49269
-1.3868, -3.30114, 2.49417
-1.38701, -3.30321, 2.49566
-1.38723, -3.30528, 2.49714
-1.38744, -3.30735, 2.49863
-1.38766, -3.30942, 2.50011
-1.38787, -3.31148, 2.5016
-1.38809, -3.31355, 2.50308
-1.3883, -3.31562, 2.50457
-1.38851, -3.31769, 2.50605
-1.38873, -3.31976, 2.50754
-1.38894, -3.32182, 2.50902
-1.38916, -3.32389, 2.51051
-1.38937, -3.32596, 2.51199
-1.38959, -3.32803, 2.51348
-1.38981, -3.3301, 2.51496
-1.39002, -3.33216, 2.51645
-1.39024, -3.33423, 2.51794
-1.39045, -3.3363, 2.51942
-1.39067, -3.33837, 2.52091
-1.39088, -3.34044, 2.52239
-1.3911, -3.3425, 2.52388
-1.39132, -3.34457, 2.52536
-1.39153, -3.34664, 2.52685
-1.39175, -3.34871, 2.52833
-1.39197, -3.35077, 2.52982
-1.39218, -3.35284, 2.53131
-1.3924, -3.35491, 2.53279
-1.39262, -3.35698, 2.53428
-1.39283, -3.35905, 2.53576
-1.39305, -3.36111, 2.53725
-1.39327, -3.36318, 2.53873
-1.39348, -3.36525, 2.54022
-1.3937, -3.36732, 2.54171
-1.39392, -3.36938, 2.54319
-1.39414, -3.37145, 2.54468
-1.39435, -3.37352, 2.54617
-1.39457, -3.37559, 2.54765
-1.39479, -3.37766, 2.54914
-1.39501, -3.37972, 2.55062
-1.39523, -3.38179, 2.55211
-1.39544, -3.38386, 2.5536
-1.39566, -3.38593, 2.55508
-1.39588, -3.388, 2.55657
-1.3961, -3.39006, 2.55806
-1.39632, -3.39213, 2.55954
-1.39654, -3.3942, 2.56103
-1.39676, -3.39627, 2.56252
-1.39698, -3.39833, 2.564
-1.39719, -3.4004, 2.56549
-1.39741, -3.40247, 2.56698
-1.39763, -3.40454, 2.56847
-1.39785, -3.40661, 2.56995
-1.39807, -3.40867, 2.57144
-1.39829, -3.41074, 2.57293
-1.39851, -3.41281, 2.57441
-1.39873, -3.41488, 2.5759
-1.39895, -3.41695, 2.57739
-1.39917, -3.41901, 2.57888
-1.39939, -3.42108, 2.58036
-1.39961, -3.42315, 2.58185
-1.39983, -3.42522, 2.58334
-1.40006, -3.42729, 2.58483
-1.40028, -3.42936, 2.58631
-1.4005, -3.43142, 2.5878
-1.40072, -3.43349, 2.58929
-1.40094, -3.43556, 2.59078
-1.40116, -3.43763, 2.59227
-1.40138, -3.4397, 2.59375
-1.4016, -3.44177, 2.59524
-1.40183, -3.44383, 2.59673
-1.40205, -3.4459, 2.59822
-1.40227, -3.44797, 2.59971
-1.40249, -3.45004, 2.60119
-1.40271, -3.45211, 2.60268
-1.40294, -3.45418, 2.60417
-1.40316, -3.45625, 2.60566
-1.40338, -3.45831, 2.60715
-1.4036, -3.46038, 2.60864
-1.40383, -3.46245, 2.61013
-1.40405, -3.46452, 2.61161
-1.40427, -3.46659, 2.6131
-1.4045, -3.46866, 2.61459
-1.40472, -3.47073, 2.61608
-1.40494, -3.4728, 2.61757
-1.40517, -3.47487, 2.61906
-1.40539, -3.47693, 2.62055
-1.40561, -3.479, 2.62204
-1.40584, -3.48107, 2.62353
-1.40606, -3.48314, 2.62502
-1.40629, -3.48521, 2.62651
-1.40651, -3.48728, 2.628
-1.40674, -3.48935, 2.62948
-1.40696, -3.49142, 2.63097
-1.40718, -3.49349, 2.63246
-1.40741, -3.49556, 2.63395
-1.40763, -3.49763, 2.63544
-1.40786, -3.4997, 2.63693
-1.40808, -3.50177, 2.63842
-1.40831, -3.50384, 2.63991
-1.40854, -3.50591, 2.6414
-1.40876, -3.50798, 2.64289
-1.40899, -3.51005, 2.64438
-1.40921, -3.51212, 2.64587
-1.40944, -3.51419, 2.64736
-1.40966, -3.51626, 2.64885
-1.40989, -3.51833, 2.65035
-1.41012, -3.5204, 2.65184
-1.41034, -3.52247, 2.65333
-1.41057, -3.52454, 2.65482
-1.4108, -3.52661, 2.65631
-1.41102, -3.52868, 2.6578
-1.41125, -3.53075, 2.65929
-1.41148, -3.53283, 2.66078
-1.4117, -3.5349, 2.66227
-1.41193, -3.53697, 2.66376
-1.41216, -3.53904, 2.66525
-1.41239, -3.54111, 2.66674
-1.41261, -3.54318, 2.66824
-1.41284, -3.54525, 2.66973
-1.41307, -3.54732, 2.67122
-1.4133, -3.5494, 2.67271
-1.41353, -3.55147, 2.6742
-1.41375, -3.55354, 2.67569
-1.41398, -3.55561, 2.67718
-1.41421, -3.55768, 2.67868
-1.41444, -3.55975, 2.68017
-1.41467, -3.56183, 2.68166
-1.4149, -3.5639, 2.68315
-1.41513, -3.56597, 2.68464
-1.41536, -3.56804, 2.68614
-1.41558, -3.57012, 2.68763
-1.41581, -3.57219, 2.68912
-1.41604, -3.57426, 2.69061
-1.41627, -3.57633, 2.6921
-1.4165, -3.57841, 2.6936
-1.41673, -3.58048, 2.69509
-1.41696, -3.58255, 2.69658
-1.41719, -3.58462, 2.69807
-1.41742, -3.5867, 2.69957
-1.41765, -3.58877, 2.70106
-1.41788, -3.59084, 2.70255
-1.41811, -3.59292, 2.70405
-1.41834, -3.59499, 2.70554
-1.41857, -3.59706, 2.70703
-1.41881, -3.59914, 2.70852
-1.41904, -3.60121, 2.71002
-1.41927, -3.60328, 2.71151
-1.4195, -3.60536, 2.713
-1.41973, -3.60743, 2.7145
-1.41996, -3.60951, 2.71599
-1.42019, -3.61158, 2.71748
-1.42042, -3.61366, 2.71898
-1.42066, -3.61573, 2.72047
-1.42089, -3.6178, 2.72196
-1.42112, -3.61988, 2.72346
-1.42135, -3.62195, 2.72495
-1.42158, -3.62403, 2.72645
-1.42182, -3.6261, 2.72794
-1.42205, -3.62818, 2.72943
-1.42228, -3.63025, 2.73093
-1.42251, -3.63233, 2.73242
-1.42275, -3.6344, 2.73392
-1.42298, -3.63648, 2.73541
-1.42321, -3.63855, 2.7369
-1.42344, -3.64063, 2.7384
-1.42368, -3.64271, 2.73989
-1.42391, -3.64478, 2.74139
-1.42414, -3.64686, 2.74288
-1.42438, -3.64893, 2.74438
-1.42461, -3.65101, 2.74587
-1.42484, -3.65309, 2.74737
-1.42508, -3.65516, 2.74886
-1.42531, -3.65724, 2.75036
-1.42555, -3.65931, 2.75185
-1.42578, -3.66139, 2.75335
-1.42601, -3.66347, 2.75484
-1.42625, -3.66555, 2.75634
-1.42648, -3.66762, 2.75783
-1.42672, -3.6697, 2.75933
-1.42695, -3.67178, 2.76082
-1.42719, -3.67385, 2.76232
-1.42742, -3.67593, 2.76381
-1.42766, -3.67801, 2.76531
-1.42789, -3.68009, 2.7668
-1.42812, -3.68216, 2.7683
-1.42836, -3.68424, 2.76979
-1.4286, -3.68632, 2.77129
-1.42883, -3.6884, 2.77279
-1.42907, -3.69048, 2.77428
-1.4293, -3.69255, 2.77578
-1.42954, -3.69463, 2.77727
-1.42977, -3.69671, 2.77877
-1.43001, -3.69879, 2.78027
-1.43024, -3.70087, 2.78176
-1.43048, -3.70295, 2.78326
-1.43072, -3.70503, 2.78475
-1.43095, -3.70711, 2.78625
-1.43119, -3.70918, 2.78775
-1.43142, -3.71126, 2.78924
-1.43166, -3.71334, 2.79074
-1.4319, -3.71542, 2.79224
-1.43213, -3.7175, 2.79373
-1.43237, -3.71958, 2.79523
-1.43261, -3.72166, 2.79673
-1.43284, -3.72374, 2.79822
-1.43308, -3.72582, 2.79972
-1.43332, -3.7279, 2.80122
-1.43356, -3.72998, 2.80271
-1.43379, -3.73206, 2.80421
-1.43403, -3.73414, 2.80571
-1.43427, -3.73622, 2.80721
-1.4345, -3.73831, 2.8087
-1.43474, -3.74039, 2.8102
-1.43498, -3.74247, 2.8117
-1.43522, -3.74455, 2.81319
-1.43545, -3.74663, 2.81469
-1.43569, -3.74871, 2.81619
-1.43593, -3.75079, 2.81769
-1.43617, -3.75287, 2.81918
-1.43641, -3.75496, 2.82068
-1.43664, -3.75704, 2.82218
-1.43688, -3.75912, 2.82368
-1.43712, -3.7612, 2.82517
-1.43736, -3.76328, 2.82667
-1.4376, -3.76537, 2.82817
-1.43784, -3.76745, 2.82967
-1.43808, -3.76953, 2.83117
-1.43831, -3.77161, 2.83266
-1.43855, -3.7737, 2.83416
-1.43879, -3.77578, 2.83566
-1.43903, -3.77786, 2.83716
-1.43927, -3.77995, 2.83866
-1.43951, -3.78203, 2.84015
-1.43975, -3.78411, 2.84165
-1.43999, -3.7862, 2.84315
-1.44023, -3.78828, 2.84465
-1.44046, -3.79036, 2.84615
-1.4407, -3.79245, 2.84765
-1.44094, -3.79453, 2.84915
-1.44118, -3.79662, 2.85064
-1.44142, -3.7987, 2.85214
-1.44166, -3.80079, 2.85364
-1.4419, -3.80287, 2.85514
-1.44214, -3.80495, 2.85664
-1.44238, -3.80704, 2.85814
-1.44262, -3.80912, 2.85964
-1.44286, -3.81121, 2.86114
-1.4431, -3.81329, 2.86263
-1.44334, -3.81538, 2.86413
-1.44358, -3.81746, 2.86563
-1.44382, -3.81955, 2.86713
-1.44406, -3.82164, 2.86863
-1.4443, -3.82372, 2.87013
-1.44454, -3.82581, 2.87163
-1.44478, -3.82789, 2.87313
-1.44502, -3.82998, 2.87463
-1.44526, -3.83207, 2.87613
-1.44551, -3.83415, 2.87763
-1.44575, -3.83624, 2.87913
-1.44599, -3.83832, 2.88063
-1.44623, -3.84041, 2.88213
-1.44647, -3.8425, 2.88362
-1.44671, -3.84458, 2.88512
-1.44695, -3.84667, 2.88662
-1.44719, -3.84876, 2.88812
-1.44743, -3.85085, 2.88962
-1.44767, -3.85293, 2.89112
-1.44791, -3.85502, 2.89262
-1.44816, -3.85711, 2.89412
-1.4484, -3.8592, 2.89562
-1.44864, -3.86128, 2.89712
-1.44888, -3.86337, 2.89862
-1.44912, -3.86546, 2.90012
-1.44936, -3.86755, 2.90162
-1.4496, -3.86964, 2.90312
-1.44985, -3.87173, 2.90462
-1.45009, -3.87381, 2.90612
-1.45033, -3.8759, 2.90762
-1.45057, -3.87799, 2.90912
-1.45081, -3.88008, 2.91062
-1.45105, -3.88217, 2.91212
-1.4513, -3.88426, 2.91362
-1.45154, -3.88635, 2.91513
-1.45178, -3.88844, 2.91663
-1.45202, -3.89053, 2.91813
-1.45226, -3.89262, 2.91963
-1.45251, -3.89471, 2.92113
-1.45275, -3.8968, 2.92263
-1.45299, -3.89889, 2.92413
-1.45323, -3.90098, 2.92563
-1.45347, -3.90307, 2.92713
-1.45372, -3.90516, 2.92863
-1.45396, -3.90725, 2.93013
-1.4542, -3.90934, 2.93163
-1.45444, -3.91143, 2.93313
-1.45469, -3.91352, 2.93463
-1.45493, -3.91561, 2.93613
-1.45517, -3.9177, 2.93763
-1.45541, -3.91979, 2.93914
-1.45566, -3.92188, 2.94064
-1.4559, -3.92397, 2.94214
-1.45614, -3.92606, 2.94364
-1.45638, -3.92816, 2.94514
-1.45663, -3.93025, 2.94664
-1.45687, -3.93234, 2.94814
-1.45711, -3.93443, 2.94964
-1.45735, -3.93652, 2.95114
-1.4576, -3.93862, 2.95265
-1.45784, -3.94071, 2.95415
-1.45808, -3.9428, 2.95565
-1.45832, -3.94489, 2.95715
-1.45857, -3.94698, 2.95865
-1.45881, -3.94908, 2.96015
-1.45905, -3.95117, 2.96165
-1.4593, -3.95326, 2.96315
-1.45954, -3.95536, 2.96466
-1.45978, -3.95745, 2.96616
-1.46002, -3.95954, 2.96766
-1.46027, -3.96164, 2.96916
-1.46051, -3.96373, 2.97066
-1.46075, -3.96582, 2.97216
-1.461, -3.96792, 2.97366
-1.46124, -3.97001, 2.97517
-1.46148, -3.9721, 2.97667
-1.46173, -3.9742, 2.97817
-1.46197, -3.97629, 2.97967
-1.46221, -3.97838, 2.98117
-1.46246, -3.98048, 2.98267
-1.4627, -3.98257, 2.98418
-1.46294, -3.98467, 2.98568
-1.46319, -3.98676, 2.98718
-1.46343, -3.98886, 2.98868
-1.46367, -3.99095, 2.99018
-1.46392, -3.99305, 2.99168
-1.46416, -3.99514, 2.99319
-1.4644, -3.99724, 2.99469
-1.46464, -3.99933, 2.99619
-1.46489, -4.00143, 2.99769
-1.46513, -4.00352, 2.99919
-1.46537, -4.00562, 3.00069
-1.46562, -4.00771, 3.0022
-1.46586, -4.00981, 3.0037
-1.4661, -4.0119, 3.0052
-1.46635, -4.014, 3.0067
-1.46659, -4.0161, 3.0082
-1.46683, -4.01819, 3.00971
-1.46708, -4.02029, 3.01121
-1.46732, -4.02238, 3.01271
-1.46756, -4.02448, 3.01421
-1.46781, -4.02658, 3.01571
-1.46805, -4.02867, 3.01722
-1.4683, -4.03077, 3.01872
-1.46854, -4.03287, 3.02022
-1.46878, -4.03496, 3.02172
-1.46903, -4.03706, 3.02322
-1.46927, -4.03916, 3.02473
-1.46951, -4.04125, 3.02623
-1.46976, -4.04335, 3.02773
-1.47, -4.04545, 3.02923
-1.47024, -4.04755, 3.03073
-1.47049, -4.04964, 3.03224
-1.47073, -4.05174, 3.03374
-1.47097, -4.05384, 3.03524
-1.47122, -4.05594, 3.03674
-1.47146, -4.05803, 3.03824
-1.4717, -4.06013, 3.03975
-1.47195, -4.06223, 3.04125
-1.47219, -4.06433, 3.04275
-1.47243, -4.06643, 3.04425
-1.47268, -4.06852, 3.04576
-1.47292, -4.07062, 3.04726
-1.47316, -4.07272, 3.04876
-1.47341, -4.07482, 3.05026
-1.47365, -4.07692, 3.05176
-1.47389, -4.07902, 3.05327
-1.47414, -4.08111, 3.05477
-1.47438, -4.08321, 3.05627
-1.47462, -4.08531, 3.05777
-1.47487, -4.08741, 3.05927
-1.47511, -4.08951, 3.06078
-1.47535, -4.09161, 3.06228
-1.4756, -4.09371, 3.06378
-1.47584, -4.09581, 3.06528
-1.47608, -4.09791, 3.06679
-1.47633, -4.10001, 3.06829
-1.47657, -4.10211, 3.06979
-1.47681, -4.10421, 3.07129
-1.47706, -4.10631, 3.07279
-1.4773, -4.10841, 3.0743
-1.47754, -4.1105, 3.0758
-1.47778, -4.1126, 3.0773
-1.47803, -4.1147, 3.0788
-1.47827, -4.1168, 3.08031
-1.47851, -4.1189, 3.08181
-1.47876, -4.12101, 3.08331
-1.479, -4.12311, 3.08481
-1.47924, -4.12521, 3.08631
-1.47949, -4.12731, 3.08782
-1.47973, -4.12941, 3.08932
-1.47997, -4.13151, 3.09082
-1.48021, -4.13361, 3.09232
-1.48046, -4.13571, 3.09383
-1.4807, -4.13781, 3.09533
-1.48094, -4.13991, 3.09683
-1.48119, -4.14201, 3.09833
-1.48143, -4.14411, 3.09983
-1.48167, -4.14621, 3.10134
-1.48191, -4.14831, 3.10284
-1.48216, -4.15042, 3.10434
-1.4824, -4.15252, 3.10584
-1.48264, -4.15462, 3.10734
-1.48289, -4.15672, 3.10885
-1.48313, -4.15882, 3.11035
-1.48337, -4.16092, 3.11185
-1.48361, -4.16302, 3.11335
-1.48386, -4.16512, 3.11485
-1.4841, -4.16723, 3.11636
-1.48434, -4.16933, 3.11786
-1.48458, -4.17143, 3.11936
-1.48483, -4.17353, 3.12086
-1.48507, -4.17563, 3.12237
-1.48531, -4.17774, 3.12387
-1.48555, -4.17984, 3.12537
-1.4858, -4.18194, 3.12687
-1.48604, -4.18404, 3.12837
-1.48628, -4.18614, 3.12988
-1.48652, -4.18825, 3.13138
-1.48676, -4.19035, 3.13288
-1.48701, -4.19245, 3.13438
-1.48725, -4.19455, 3.13588
-1.48749, -4.19666, 3.13738
-1.48773, -4.19876, 3.13889
-1.48798, -4.20086, 3.14039
-1.48822, -4.20296, 3.14189
-1.48846, -4.20507, 3.14339
-1.4887, -4.20717, 3.14489
-1.48894, -4.20927, 3.1464
-1.48919, -4.21137, 3.1479
-1.48943, -4.21348, 3.1494
-1.48967, -4.21558, 3.1509
-1.48991, -4.21768, 3.1524
-1.49015, -4.21979, 3.1539
-1.49039, -4.22189, 3.15541
-1.49064, -4.22399, 3.15691
-1.49088, -4.2261, 3.15841
-1.49112, -4.2282, 3.15991
-1.49136, -4.2303, 3.16141
-1.4916, -4.2324, 3.16291
-1.49184, -4.23451, 3.16442
-1.49209, -4.23661, 3.16592
-1.49233, -4.23871, 3.16742
-1.49257, -4.24082, 3.16892
-1.49281, -4.24292, 3.17042
-1.49305, -4.24503, 3.17192
-1.49329, -4.24713, 3.17343
-1.49353, -4.24923, 3.17493
-1.49377, -4.25134, 3.17643
-1.49402, -4.25344, 3.17793
-1.49426, -4.25554, 3.17943
-1.4945, -4.25765, 3.18093
-1.49474, -4.25975, 3.18243
-1.49498, -4.26185, 3.18394
-1.49522, -4.26396, 3.18544
-1.49546, -4.26606, 3.18694
-1.4957, -4.26817, 3.18844
-1.49594, -4.27027, 3.18994
-1.49618, -4.27237, 3.19144
-1.49642, -4.27448, 3.19294
-1.49666, -4.27658, 3.19444
-1.49691, -4.27869, 3.19595
-1.49715, -4.28079, 3.19745
-1.49739, -4.28289, 3.19895
